,Unnamed: 0,type,text
3590,3590,ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
3591,3591,ham,Still i have not checked it da. . .
3592,3592,ham,"K I'm leaving soon, be there a little after 9"
3593,3593,ham," came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too."
3594,3594,spam,FROM 88066 LOST å£12 HELP
3595,3595,ham,S da..al r above  &lt;#&gt;
3596,3596,ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
3597,3597,ham,He is there. You call and meet him
3598,3598,spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
3599,3599,ham,"Just sent again. Do you scream and moan in bed, princess?"
3600,3600,ham,That's significant but dont worry.
3601,3601,ham,I want kfc its Tuesday. Only buy 2 meals ONLY 2. No gravy. Only 2 Mark. 2!
3602,3602,ham,Stop knowing me so well!
3603,3603,ham,aathi..where are you dear..
3604,3604,ham,I think that tantrum's finished so yeah I'll be by at some point
3605,3605,ham,I love ya too but try and budget your money better babe. Gary would freak on me if he knew
3606,3606,ham,Gokila is talking with you aha:)
3607,3607,ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
3608,3608,ham,\ER
3609,3609,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL
3610,3610,ham,Thanks. Fills me with complete calm and reassurance! 
3611,3611,spam,You have an important customer service announcement from PREMIER.
3612,3612,spam,"449050000301 You have won a å£2,000 price! To claim, call 09050000301."
3613,3613,ham,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\"""""
3614,3614,ham,ÌÏ still attending da talks?
3615,3615,ham,Haha i think i did too
3616,3616,ham,Thanks for loving me so. You rock
3617,3617,ham,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
3618,3618,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
3619,3619,ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?"
3620,3620,ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c
3621,3621,ham,Ok but tell me half an hr b4 u come i need 2 prepare.
3622,3622,ham,Like a personal sized or what
3623,3623,spam,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
3624,3624,ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
3625,3625,ham,Or i go home first lar Ì_ wait 4 me lor.. I put down my stuff first..
3626,3626,ham,I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
3627,3627,ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing"
3628,3628,ham,I jokin oni lar.. ÌÏ busy then i wun disturb Ì_.
3629,3629,ham,1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-)
3630,3630,ham,R Ì_ going 4 today's meeting?
3631,3631,ham,"Almost there, see u in a sec"
3632,3632,ham,U meet other fren dun wan meet me ah... Muz b a guy rite...
3633,3633,spam,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062."
3634,3634,ham,I just really need shit before tomorrow and I know you won't be awake before like 6
3635,3635,ham,In meeting da. I will call you
3636,3636,ham,"That's fine, I'll bitch at you about it later then"
3637,3637,ham,Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)
3638,3638,ham,I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?
3639,3639,ham,"Sorry, I'll call later"
3640,3640,ham,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
3641,3641,spam,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
3642,3642,ham,Lovely smell on this bus and it ain't tobacco... 
3643,3643,ham,Have you not finished work yet or something?
3644,3644,ham,Thats cool. i liked your photos. You are very sexy!
3645,3645,ham,Happy birthday... May all ur dreams come true...
3646,3646,ham,"Sorry,in meeting I'll call later"
3647,3647,ham,Surly ill give it to you:-) while coming to review.
3648,3648,ham,Great! I have to run now so ttyl!
3649,3649,ham,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
3650,3650,ham,I am going to sleep. I am tired of travel.
3651,3651,ham,Rofl. Its true to its name
3652,3652,ham,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz..."
3653,3653,ham,No no. I will check all rooms befor activities
3654,3654,ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
3655,3655,ham,I liked the new mobile
3656,3656,ham,It is a good thing I'm now getting the connection to bw
3657,3657,spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO"
3658,3658,ham,Sorry . I will be able to get to you. See you in the morning.
3659,3659,ham,"The last thing i ever wanted to do was hurt you. And i didn't think it would have. You'd laugh, be embarassed, delete the tag and keep going. But as far as i knew, it wasn't even up. The fact that you even felt like i would do it to hurt you shows you really don't know me at all. It was messy wednesday, but it wasn't bad. The problem i have with it is you HAVE the time to clean it, but you choose not to. You skype, you take pictures, you sleep, you want to go out. I don't mind a few things here and there, but when you don't make the bed, when you throw laundry on top of it, when i can't have a friend in the house because i'm embarassed that there's underwear and bras strewn on the bed, pillows on the floor, that's something else. You used to be good about at least making the bed."
3660,3660,ham,Lol ok. I'll snatch her purse too.
3661,3661,ham,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
3662,3662,ham,I had askd u a question some hours before. Its answer
3663,3663,ham,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)"
3664,3664,ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
3665,3665,ham,Ok. How many should i buy.
3666,3666,ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
3667,3667,spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send \go stop\"" to 89123"""
3668,3668,spam,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+
3669,3669,ham,Change again... It's e one next to escalator...
3670,3670,ham,I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
3671,3671,ham,Super da:)good replacement for murali
3672,3672,ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
3673,3673,ham,Dude sux for snake. He got old and raiden got buff
3674,3674,ham,My sister got placed in birla soft da:-)
3675,3675,ham,"Nimbomsons. Yep phone knows that one. Obviously, cos thats a real word"
3676,3676,ham,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.
3677,3677,ham,Jordan got voted out last nite!
3678,3678,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!
3679,3679,ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
3680,3680,ham,Headin towards busetop
3681,3681,ham,Haven't left yet so probably gonna be here til dinner
3682,3682,ham,I'm sick !! I'm needy !! I want you !! *pouts* *stomps feet* Where are you ?! *pouts* *stomps feet* I want my slave !! I want him now !!
3683,3683,ham,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"""
3684,3684,ham,No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
3685,3685,ham,Ok
3686,3686,ham,"Until 545 lor... Ya, can go 4 dinner together..."
3687,3687,spam,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
3688,3688,spam,Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX å£1.50
3689,3689,ham,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
3690,3690,ham,"I think we're going to finn's now, come"
3691,3691,ham,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time"
3692,3692,ham,Yeah it's jus rite...
3693,3693,ham,Yes.. now only saw your message..
3694,3694,ham,What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not
3695,3695,ham,"Alright we're hooked up, where you guys at"
3696,3696,spam,FreeMsg Today's the day if you are ready! I'm horny & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end
3697,3697,ham,You were supposed to wake ME up &gt;:(
3698,3698,ham,Change windows logoff sound..
3699,3699,ham,I'm going for bath will msg you next  &lt;#&gt;  min..
3700,3700,ham,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:)
3701,3701,spam,"WELL DONE! Your 4* Costa Del Sol Holiday or å£5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins"
3702,3702,ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel"
3703,3703,ham,Prabha..i'm soryda..realy..frm heart i'm sory
3704,3704,ham,"Cool, I'll text you in a few"
3705,3705,ham,Great. Have a safe trip. Dont panic surrender all.
3706,3706,ham,Sir send to group mail check it.
3707,3707,ham,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
3708,3708,spam,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
3709,3709,ham,Sounds great! Im going to sleep now. Have a good night!
3710,3710,ham,So wat's da decision?
3711,3711,ham,Ya! when are Ì_ taking ure practical lessons? I start in june..  
3712,3712,ham,Ay wana meet on sat?Ì_ wkg on sat?
3713,3713,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
3714,3714,ham,ok. I am a gentleman and will treat you with dignity and respect.
3715,3715,spam,"Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16"
3716,3716,ham,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
3717,3717,ham,Ok no prob...
3718,3718,ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
3719,3719,ham,He also knows about lunch menu only da. . I know
3720,3720,ham,I'll text now! All creepy like so he won't think that we forgot
3721,3721,ham,"Awesome question with a cute answer: Someone asked a boy \how is ur life?\"" . . He smiled &amp; answered: . . \""She is fine!\"" Gudnite"""
3722,3722,spam,WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM
3723,3723,ham,"And that's fine, I got enough bud to last most of the night at least"
3724,3724,ham,Also andros ice etc etc
3725,3725,ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough Û_"
3726,3726,ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
3727,3727,spam,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
3728,3728,ham,\HEY KATE
3729,3729,spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! "
